Datum;
2022-03-21;
2298;
123444204838;875,00
123444204580;950,00
123444205082;1 000,00
276020811523;1 200,00
266081676659;1 500,00
123444204267;1 500,00
123444205314;1 500,00
123444204812;1 750,00
123444206148;2 000,00
123444206122;2 000,00
123444205538;3 025,00
123444204663;3 800,00
123444204598;3 800,00
123444204721;3 800,00
123444204614;3 800,00
123444206056;3 800,00
123444204747;3 800,00
123444204945;3 800,00
123444204226;6 000,00
