Datum;
2021-09-08;
21304;
277081571733;41,00
274092526475;52,00
278041295611;79,00
123444168959;250,00
123444169379;1 400,00
123444169403;1 800,00
276021154188;5 416,00
270051152667;5 504,00
123444168595;6 430,00
294052657987;6 445,00
123444168520;6 900,00
123444168090;6 900,00
123444168108;6 900,00
