Datum;
2022-06-16;
22212;
123444225429;240,00
123444222566;350,00
123444222616;450,00
123444225379;450,00
273120338606;456,00
123444220214;738,00
123444225353;920,00
123444222863;920,00
123444223028;920,00
123444222830;920,00
123444223150;1 420,00
123444224166;1 990,00
277072511029;2 951,00
123444222418;8 300,00
123444223739;8 800,00
