Datum;
2021-12-14;
21439;
277012075499;39,00
272082843868;100,00
273031627931;500,00
123444194633;500,00
123444194070;500,00
123444194096;500,00
123444192264;1 000,00
123444193502;1 100,00
123444194047;1 100,00
123444193411;1 100,00
123444194401;1 250,00
123444194625;1 775,00
123444191712;2 400,00
123444189047;3 800,00
123444194534;10 580,00
