Datum;
2022-06-07;
22198;
123444221840;2 425,00
267122576197;2 493,00
256041399807;2 557,00
123444222467;2 700,00
282091739825;2 992,00
123444222434;3 000,00
123444220107;3 450,00
277072511029;4 000,00
272031045888;6 049,00
123444223663;10 000,00
