Datum;
2021-04-28;
139;
269060377109;9,00
123444153456;112,00
284020112538;200,00
282090667670;506,00
269112190211;1 000,00
269042731456;1 300,00
275112075484;1 500,00
123444153647;2 000,00
270022781701;2 025,00
123444155154;2 500,00
123444155360;2 500,00
272092024749;2 641,00
272093084031;6 527,00
123444155014;7 200,00
