Datum;
2021-08-09;
21263;
269062646907;12,00
277050565336;300,00
123444164859;300,00
123444164768;400,00
266033119568;445,00
123444164776;500,00
123444164792;1 300,00
123444164834;1 625,00
277121337475;1 761,00
267101915960;2 693,00
266070848558;3 822,00
123444164149;7 200,00
