Datum;
2021-01-21;
20;
123444147474;600,00
123444146716;600,00
123444146427;600,00
123444146138;600,00
123444146096;795,00
123444147516;900,00
123444146104;1 000,00
275050490174;1 000,00
123444146153;2 751,66
123444146351;8 900,00
