Datum;
2021-12-01;
21421;
123444192066;500,00
123444192280;500,00
269031959266;557,00
123444189559;1 000,00
123444191456;1 000,00
277072511029;1 100,00
123444188312;1 150,00
273061789775;1 500,00
123444186670;1 525,00
123444192090;1 600,00
123444184790;2 400,00
123444192272;3 200,00
123444192256;4 260,00
123444192009;7 200,00
123444188528;7 400,00
123444191845;8 400,00
