Datum;
2021-10-14;
21353;
123444178164;150,00
123444177992;300,00
123444178172;350,00
123444177844;350,00
123444177398;400,00
123444174429;1 500,00
123444174650;1 800,00
123444178156;1 800,00
123444174510;2 000,00
123444176358;2 230,00
123444178214;2 230,00
123444178024;2 230,00
123444173066;2 270,00
123444177521;2 474,00
123444174502;3 000,00
123444176366;3 200,00
123444176978;3 200,00
123444177299;3 500,00
123444174601;7 100,00
