Datum;
2022-03-16;
2293;
276080492867;220,00
277090521406;923,00
263071748614;1 361,00
123444203897;2 440,00
123444204143;3 000,00
123444205173;3 000,00
123444204085;3 200,00
123444204069;3 800,00
123444204648;3 800,00
123444204028;3 800,00
123444204044;3 800,00
