Datum;
2022-06-15;
22211;
123444224331;250,00
123444225031;282,00
123444225247;316,00
123444225239;400,00
123444224141;500,00
123444219844;560,00
123444223341;920,00
123444223598;920,00
123444225262;1 000,00
278081992275;2 206,00
123444222533;2 425,00
123444222640;3 300,00
