Datum;
2022-03-09;
2285;
123444202964;200,00
278021120581;233,00
272060340044;270,00
123444202907;500,00
279033122318;507,00
279083019208;700,00
123444204903;1 000,00
265120185334;1 295,00
123444204259;1 800,00
123444204895;2 500,00
123444203970;3 000,00
123444201974;3 025,00
123444203046;3 025,00
123444203061;3 025,00
123444204879;3 025,00
123444204911;3 025,00
123444204887;3 800,00
123444203004;5 775,00
