Datum;
2021-05-21;
166;
123444157606;250,00
123444157770;610,00
123444157630;1 080,00
276032680551;1 535,00
123444157564;2 300,00
123444157069;2 300,00
123444157762;2 300,00
123444157614;2 300,00
123444156103;2 570,00
123444155634;7 800,00
