Datum;
2022-02-01;
2236;
123444199335;300,00
285062240517;300,00
123444199970;300,00
123444199905;750,00
123444193395;1 100,00
281090779220;1 151,00
123444199947;1 617,00
268022950821;2 000,00
123444199913;5 280,00
123444196679;9 660,00
123444199798;9 660,00
274020975885;10 000,00
123444197222;10 120,00
