Datum;
2020-12-04;
353;
123444141691;1 185,00
123444141469;2 200,00
123444141279;2 200,00
123444141402;2 200,00
123444141329;2 200,00
123444141741;2 370,00
123444140222;3 000,00
123444141717;7 638,00
123444141683;13 390,00
