Datum;
2021-03-11;
83;
123444151799;120,00
251081022864;152,00
123444151682;2 570,00
123444151609;2 570,00
123444151849;2 570,00
123444151617;2 570,00
123444151880;3 050,00
123444151856;3 050,00
123444151898;3 050,00
123444151674;5 000,00
123444151831;5 000,00
271040143809;5 009,00
123444150080;7 300,00
123444150874;7 300,00
123444151781;7 560,00
