Datum;
2021-06-30;
219;
123444162572;300,00
123444162242;400,00
123444161921;400,00
123444163059;400,00
123444162671;400,00
123444161582;400,00
123444162887;800,00
273020858653;1 000,00
123444162432;1 000,00
123444161897;1 200,00
269080467559;1 600,00
262070619602;2 000,00
271101242896;2 000,00
123444159610;2 000,00
270042260306;2 000,00
