Datum;
2020-09-16;
251;
123444130264;500,00
123444129860;600,00
123444132260;600,00
123444129654;900,00
123444132245;900,00
123444132252;900,00
123444132096;2 710,00
123444129696;3 060,00
123444132088;3 060,00
123444130199;3 135,00
123444129647;4 000,00
123444129837;4 160,00
123444129688;4 810,00
123444130181;4 810,00
123444131312;6 750,00
123444131064;6 775,00
123444130173;12 600,00
