Datum;
2021-02-25;
65;
286102211088;53,00
123444149173;150,00
123444149371;150,00
123444149223;540,00
123444149215;540,00
275112075484;1 404,00
123444149520;1 640,00
272101228315;5 023,00
123444148084;5 040,00
123444149892;6 300,00
271051660592;7 296,00
