Datum;
2020-09-25;
263;
273090547384;100,00
123444131833;450,00
123444133078;900,00
123444128227;1 000,00
123444133011;2 745,00
123444133029;2 745,00
123444132880;2 800,00
123444132021;3 135,00
123444131841;3 200,00
123444131726;4 800,00
123444131452;5 175,00
123444132872;6 000,00
123444131502;6 700,00
123444129878;9 010,00
277081367611;9 170,00
123444131445;10 780,00
273111499342;11 151,00
123444132914;11 745,00
