Datum;
2021-09-21;
21319;
123444171441;400,00
123444169213;560,00
123444169452;580,00
123444170013;1 800,00
123444169502;2 000,00
123444169924;2 000,00
123444171391;2 750,00
123444171375;3 200,00
123444171383;3 300,00
123444169445;4 875,00
123444168611;4 875,00
123444171458;4 900,00
123444168769;8 100,00
