Datum;
2021-04-26;
135;
274120775805;202,00
123444153902;260,00
123444155006;590,00
290051813662;800,00
123444147060;881,00
123444144547;900,00
123444154884;1 180,00
123444155386;1 250,00
269022036868;1 500,00
280081689588;1 580,00
123444155535;2 500,00
268022950821;3 000,00
292062253409;6 101,00
123444155246;7 300,00
123444155055;7 500,00
123444154967;7 700,00
123444154017;9 275,00
123444154827;16 000,00
