Datum;
2021-06-23;
212;
123444160675;300,00
123444160618;300,00
123444160592;300,00
123444160667;300,00
123444160790;300,00
123444160600;300,00
123444161152;400,00
123444162481;400,00
123444162507;400,00
123444160584;700,00
123444160527;700,00
123444160865;700,00
123444162424;800,00
123444160436;1 400,00
271051964663;3 770,00
123444162036;7 300,00
