Datum;
2022-01-07;
20227;
261072462235;5,00
275121178790;9,00
123444149439;150,00
275050685856;304,00
277110968959;400,00
265100469211;898,00
281042947230;1 013,00
123444198071;1 775,00
269102376861;1 875,00
273071115748;2 628,00
123444182182;2 750,00
123444132070;3 135,00
123444182174;3 300,00
123444198287;3 420,00
277031966199;4 418,00
123444198220;7 150,00
123444198204;7 150,00
123444197982;7 150,00
123444195911;7 800,00
