Datum;
2021-06-15;
200;
123444161533;300,00
123444161426;300,00
123444161541;300,00
123444161467;400,00
123444161392;400,00
123444161277;400,00
123444161509;1 400,00
269070927620;1 454,00
123444159990;2 300,00
123444159933;2 600,00
123444159982;6 800,00
